tic,alpha,alpha_err_lo,alpha_err_hi,tau,tau_err_lo,tau_err_hi,gamma,gamma_err_lo,gamma_err_hi,alphaw,alphaw_err_lo,alphaw_err_hi
179437520,0.009614547163936688,0.000764045416670505,0.0007711586332270724,0.1261360637559103,0.013206988944227796,0.0129280563477287,1.62597526520087,0.06740640486151905,0.06895166768521643,0.0017874266495336746,2.353869718971398e-06,2.4058516602187222e-06
404965649,0.04571058645802292,0.004822013080130305,0.0049979142969412,0.3856584945104383,0.04257433108734604,0.04440480092586696,1.7133327792033586,0.05777644477100807,0.05454664156426414,0.0017920625082335608,2.4453300059654876e-06,2.4159254493724865e-06
40185978,0.014279945063316625,0.0013835745502050623,0.0014376308384755551,0.2709743578977922,0.029321159649140227,0.02978636202892332,1.9386997415213738,0.09997927285992203,0.10613270585505274,0.0016605019093546387,2.1344671702026863e-06,2.1681363061422463e-06
181445828,0.02414721715820331,0.00576120586608745,0.006113330675355227,0.10476626737686032,0.02558619908345,0.02624577743132908,2.662709390799359,0.5813521328588998,0.6171868068165538,0.006039931016615943,2.8295629688636532e-05,2.8466402444477477e-05
182735393,0.020608250969244752,0.005292546332735716,0.005527376099600693,0.129571608943596,0.03140904347982787,0.03184416836161735,3.070554560631959,0.8687007084276592,1.022825168549721,0.006128926587640337,2.7527273651396962e-05,2.7574044212609963e-05
181446521,0.02676722850665716,0.006153351540915043,0.006596409727690548,0.23595116667658708,0.06079306299368864,0.06531712915931218,1.8168081180771107,0.23129386091048998,0.24667181232458235,0.0042294334889148985,1.3625710433656096e-05,1.350290290186816e-05
277173427,0.004024579325619025,0.0006638665800439191,0.0008629221013624578,0.09341564223266183,0.016174494396124006,0.021345869534434653,2.212249337856022,0.23191358302862652,0.22920778575888168,0.0016207481854560767,1.2049215278981144e-05,1.195008817152449e-05
181453967,0.01853009705283453,0.004473268968338537,0.0046890633103609455,0.22828596982096644,0.06455964179291501,0.0656788396804171,1.9390857206746954,0.31662231999896107,0.33778925221504164,0.0040938200846656145,1.34862020578011e-05,1.2879755800994201e-05
182300254,0.03226878685465529,0.007969539634542132,0.008575630861115027,0.11837506334851444,0.03338251823960246,0.035983256703992356,1.7201214569615044,0.2356199229022542,0.2442639885366893,0.006455920651022799,2.958483045696885e-05,3.0447901523601717e-05
425084797,0.015436776254469046,0.0014293496046705375,0.0014898669823327111,0.20806746726097952,0.022954834519085032,0.02311246103971895,1.7519921539602703,0.08097767587305471,0.0828726922263725,0.001961182334091856,2.733524341756201e-06,2.8825035403813246e-06
182293477,0.03442096832095184,0.006671179311657099,0.006835511835224024,0.08895545391169554,0.014484075520647607,0.01419872563198954,3.6713254207080057,0.7908078967260659,0.8753513527939845,0.006010949092307587,2.759887302823498e-05,2.7324841901839488e-05
231798010,0.006065245610320956,0.001458568843054336,0.0018806312894009483,0.3670659202962926,0.09110992645784094,0.11745435511027236,1.5748913198583736,0.1600611049967513,0.1830329911212334,0.001626948746476595,1.1634141569117707e-05,1.2173811997901515e-05
181453919,0.029389913240008905,0.006453601443027469,0.0066569390804219475,0.19229956031934092,0.044376719924868496,0.04892543895989482,1.8277112045714177,0.20566305183815237,0.20352749513363366,0.004162866695558296,1.3409700874863172e-05,1.3288826147775379e-05
276860287,0.043553456254116676,0.004371369051303531,0.0043435455796568545,0.31083939299762675,0.03222297215922931,0.03270341010656802,1.7472894805706352,0.05664292265707638,0.05927497750580568,0.0020267235002863907,3.0442329977385142e-06,2.903254974239485e-06
179576115,0.014909037077994491,0.0013402843759092453,0.001386605497841106,0.20394936052121473,0.022264735010368658,0.02296070425163116,1.6066878418547115,0.059848625130766386,0.061503485956667214,0.001679379539583821,2.2350095426663073e-06,2.1201353161937834e-06
276864159,0.015806673638256677,0.001547518606427458,0.0015283777703063682,0.2243733074937369,0.02474981456300346,0.02499226426900822,1.9481904633143574,0.1126847233601802,0.1090108042914717,0.002145937798612022,3.0910745524343093e-06,3.12546894511807e-06
373606593,0.003961200880496472,0.001033244781809801,0.0012908317631103866,0.3527387059307623,0.10539307973172227,0.13283251993555512,1.3696426444415124,0.162604256273156,0.1832191813030506,0.0016315729941876532,1.2807979018452991e-05,1.3025317778127656e-05
181660065,0.006876729409806879,0.0047443332466270815,0.008799030697057173,0.27628447524818794,0.13796410158464018,0.16223393765179078,2.3692608982349874,0.9216421491153071,1.0023064901774439,0.005980204118214666,0.00016254544978968038,0.0001589346204219494
40716825,0.007752040497361317,0.0010560454499557587,0.0010523007013792489,0.32049571123528486,0.060850905187106286,0.06151702056498537,1.4839120797907004,0.10507478013506599,0.10447965299371176,0.0018137056639959547,2.4624738693571156e-06,2.5491557910141144e-06
181051257,0.004366393852958635,0.002962571304470543,0.00537393761093796,0.3567090642209575,0.13807253674039852,0.15047485428285967,8.646404761016708,2.141915429778761,2.181728192502325,0.004118064278911186,7.260459181185949e-05,7.05452299138501e-05
287400445,0.010062655784371762,0.0010755473489657448,0.0011100616726774475,0.2314181526667795,0.0336229805994796,0.034747950896720003,1.5099896143568772,0.08061612362648485,0.08022397388323066,0.001875213335132128,2.5168245108423467e-06,2.6111714398918164e-06
231743198,0.006405866875312231,0.0016277517016336568,0.0020244644849757654,0.4404465004577335,0.1069969035054344,0.12912115165163596,1.6746683827569417,0.18470146874926363,0.1945152778625583,0.0016782758730644293,1.2736792874610972e-05,1.2057930167824055e-05
30855727,0.05572523610716909,0.004851009191692707,0.0049710659473527485,0.24702569732263846,0.023082723525929466,0.02361346537624609,1.6160972697982432,0.04431613750577035,0.043648062336454796,0.002865026611000105,3.7124062018836605e-06,3.6827428969554016e-06
30322273,0.011466107912627017,0.0015937865972511112,0.0016465872268116109,0.4839166090553178,0.08665317317268911,0.09092063521887644,1.5316692897024926,0.09410778828469901,0.09815645972894349,0.0016697207468040671,2.172961341350213e-06,2.1085991970368374e-06
181878924,0.04082047889078148,0.014413595323969037,0.01644730556938523,0.41504537290967214,0.16442582411509554,0.18535487977356513,1.7583962552544805,0.3443279820670424,0.3893337654912301,0.0060095010245635,2.695020630877603e-05,2.764027869088092e-05
30189775,0.013116477577279708,0.0011573731142292907,0.0012014908827966998,0.19739418903623346,0.021428061157037714,0.022459399499061256,1.6098786508968268,0.06651101188947206,0.06407023013265878,0.0017291123182591693,2.239353731533448e-06,2.1687509152591017e-06
40603917,0.017251755054064104,0.0008291596505761167,0.0008149770105147121,0.22794971252124535,0.010331767342148301,0.010356948070210037,2.2662861135284422,0.05958277349185925,0.06088572648698731,0.001209275715334901,1.177858685617178e-06,1.2197955345176047e-06
276793048,0.008329145305887208,0.0008196856840365077,0.0008891045108419034,0.22401190525654344,0.02928282832298068,0.02943410978813424,1.707596199363764,0.10013032608301975,0.10470108415811219,0.0016928240546686757,2.1474207326248242e-06,2.2102312149910493e-06
267547804,0.05171304821260074,0.0053405454234005945,0.00532919142654284,0.04435593198287833,0.004502003735478474,0.004676284496345148,2.0807699628380556,0.11037903973189955,0.10938036048923294,0.004566603880760547,1.5828006700227895e-05,1.6162828185865494e-05
277101162,0.03376148950103617,0.0024087161476636643,0.002368196755100624,0.14094840765083888,0.010971706620453853,0.0113698443475658,1.6404958758462411,0.03783472157945278,0.038701815702411047,0.0018277802341964038,2.59812046129646e-06,2.782799942079592e-06
181446366,0.013361634540743579,0.0026348636740733088,0.0028286548627757084,0.058579557100373325,0.010670167758063051,0.010955521351715486,3.685635514061895,1.0435410789207742,1.1797048705670923,0.0060881441808680915,2.7891364231522053e-05,2.8615456048943465e-05
425058250,0.26648354014306536,0.022726258610127642,0.02182798606721975,0.23481023661147188,0.019100520612548688,0.018663820191604064,1.5970472222251124,0.024456838256001978,0.02507220093012541,0.004479737016498521,6.746579572325211e-06,6.6843004468686296e-06
31013470,3.4353831464039444,0.5205563912769802,0.5350028188065092,1.235779428294789,0.1692621102211307,0.17369862378745093,1.3349058390550017,0.014708976198146706,0.015085173029249166,0.009108669779818602,1.541411414290872e-05,1.441635959060529e-05
179435530,0.050168598431448524,0.0029612578740744605,0.003103250952694467,0.10670932765163138,0.006793708673091661,0.006879192653237179,1.8128405681096873,0.03982337375180656,0.0409676695829706,0.0026430001395834667,3.6206118180725187e-06,3.727027013451182e-06
30526897,0.09219962473882874,0.003256504815417713,0.0031633826450040703,0.12063957245520433,0.0046394666793124345,0.004421080926769558,1.4689633742400234,0.010670431251150969,0.010693493421735534,0.0016509845467210203,2.6767948210215664e-06,2.64932211157848e-06
279958567,0.03824593773590829,0.0027898545032005798,0.002769433404578178,0.16616924825191154,0.013322287869591998,0.013492327245970909,1.6281820568881191,0.0374668190137164,0.03640941605218839,0.0017849303943844892,2.4123858291973978e-06,2.506491894794854e-06
404850274,0.010343159265046009,0.0005627483812415332,0.0005757337116184102,0.22733712875515316,0.014827691109597085,0.01512991121912921,1.7287711258280443,0.047746580298774655,0.04763685435177756,0.0012892885728973053,1.277150680469236e-06,1.2579592075471092e-06
277174595,0.013712779926183612,0.0016504752828784205,0.0015586890891718629,0.3857467460247036,0.05660345431841918,0.05738523740656759,1.5717343607303502,0.08246925877441336,0.08133360217390506,0.0016566927102535517,2.121496858534678e-06,2.1190927509220393e-06
425083216,0.008827964288079611,0.0008895210412510988,0.0009137245274016999,0.20040360206739827,0.02491337972095542,0.025881135348169354,1.808927634251667,0.11234498241607493,0.12124713438963242,0.0021169384423010045,2.700287643139787e-06,2.803341377940246e-06
40716446,3.193438066269281,0.45782797280271614,0.4749511064115528,1.0040604142416125,0.12803135049911152,0.13423859792353143,1.3197064959146243,0.012900559864364336,0.013225674022358636,0.007759153718391739,1.3876490141640288e-05,1.3158407741495175e-05
404850155,0.0021156804389754922,0.0006114075074194827,0.0007694861780278058,0.2020937717302092,0.058749840756015276,0.07595198827522603,2.0964393355419166,0.33172560093646486,0.3671599805262993,0.0016925780802759063,1.30519330591365e-05,1.2937850257658525e-05
179437523,0.019472269438559692,0.0020309770577402603,0.0020226381708857814,0.30143552011736474,0.037673960173035814,0.03944657455373213,1.5155337996016827,0.05749861565882464,0.057141649271170714,0.001771408657488681,2.3483387537324204e-06,2.3350273621149716e-06
404934011,0.0030058186825068106,0.0006443824265937302,0.0008394673639826561,0.13866950338522732,0.02835113350242162,0.03604845471166748,2.5265906949659316,0.3446719336257953,0.35311309540327107,0.0018068199447655434,1.420693328216217e-05,1.4466394817324755e-05
389564663,0.0420173482551361,0.0018159019774380072,0.0019566098950184324,0.0562573940435321,0.0025397928655516294,0.0025487595026180143,2.0055246163605727,0.0403762386321016,0.040535018116599986,0.0026491881130481882,4.201882654075815e-06,4.101019480494319e-06
179583146,0.0016638718119455376,0.0005663374537526506,0.0007646459319296806,0.26376951093773854,0.08479784240661156,0.106478360827023,2.1666993472756384,0.3768817266121376,0.40058520077171567,0.0016435439708595478,1.1863871627871636e-05,1.1955143365733039e-05
277103906,0.014986259011120715,0.001376849849773671,0.0014166906634597454,0.19126925913857085,0.02327691853485178,0.023557719979550862,1.5136639047237817,0.060915269554542295,0.061086015784032055,0.0019728954934599197,2.979698823007016e-06,2.8801647379379444e-06
30267198,0.002823880393520097,0.0005287573755848943,0.0006444708632182775,0.11102768935228596,0.018204925044227882,0.02357349748794374,2.9063717869383323,0.3406571102855618,0.3626118069485691,0.0016402040718942806,1.2584251016149002e-05,1.2704941503703876e-05
31017334,0.007001992533616855,0.0012120501972229672,0.0014449574442793678,0.14384216272943287,0.02459817115656715,0.028499928623669984,2.07082043374435,0.17816377849390297,0.19233782705118063,0.0017154221720902683,1.3230036033865054e-05,1.3187846247834619e-05
31183609,0.03505015184425261,0.002235284071200494,0.0022317970177418364,0.12310596200760249,0.008140434499969068,0.007781296722469883,1.8414713990579301,0.042960322258853934,0.043262413494164376,0.0016863773096783695,2.3077112789680193e-06,2.2835289037684975e-06
181042381,0.009032607164003467,0.0025790457706622184,0.0028594830166851597,0.2304226694074094,0.07462671827593992,0.08362621613984011,2.218474878192059,0.5809867173293126,0.6836872401216523,0.00411000088348643,1.2866578212678524e-05,1.3289283240001427e-05
30527145,0.006898628069175548,0.0017921750968646734,0.002356750303261202,0.5112533222519381,0.1418004753298821,0.16156073160706774,1.390281036810171,0.13870846519464042,0.15381872439197286,0.0017182279601559906,1.3391895576349592e-05,1.3089432988511347e-05
40404470,0.010105225157228854,0.0006399085953201471,0.0006501432783422873,0.3107610186969293,0.024964203023187415,0.026182799235928866,1.4856424262627796,0.03696815368117434,0.03803111300667905,0.001200032723254699,1.2254648718902118e-06,1.155828183264018e-06
30031510,0.039669586369378326,0.0033760450059024533,0.0032605054764034275,0.21817211220667343,0.019592906042380065,0.01946060221419882,1.6372931400574413,0.04081044528411337,0.0408760721836372,0.001688387107970332,2.3370088966735876e-06,2.3148915206691427e-06
391745696,0.0028585679747541973,0.0007499757522081321,0.0009269291649074071,0.1960006920743508,0.048539645069244575,0.06335466737306075,2.186790737170832,0.31533082921673006,0.33765044184603,0.0017723120055386584,1.3460883603018305e-05,1.4148383734696214e-05
180618091,0.08649400358776907,0.006836210925824093,0.006836581556584384,0.02556296372951762,0.0015783162564352235,0.0015900894999550039,2.4946868922459156,0.08930139008456406,0.09339522375418063,0.005147664936496909,2.0038215328164154e-05,2.0431432997270425e-05
183495106,0.014169549399020247,0.0043206345230891955,0.004559858102664176,0.35146245048366637,0.11539048326422599,0.12479187256555307,2.2282448945264792,0.5255945133474249,0.5720179400509915,0.004323410729432405,1.4256597845306931e-05,1.40071799190674e-05
181043309,0.5270630331209876,0.08044176469850361,0.08078429350502225,0.10569769076777807,0.014082766608724262,0.013779889002210943,1.5765512554212835,0.039461718616476515,0.04262041382714976,0.00818444670915663,3.641192220019997e-05,3.5976538821723414e-05
404965397,0.003978034903545114,0.0009969179303691506,0.0012119454399665153,0.2514967034610697,0.0673572592830754,0.08559945017967502,1.6773451194350448,0.21459295912935494,0.22914468132832,0.0017467906696314052,1.388838456641982e-05,1.3629863220587703e-05
40345470,0.002813438770945747,0.0007889098227558634,0.0010040870085336866,0.32870626785902,0.08452032592249567,0.09978380608374782,2.188316206585221,0.33349863996012385,0.35319539486735874,0.0015674571043364813,1.0542848713200083e-05,1.0779369756292899e-05
181446812,0.05929825738209274,0.007827368138367735,0.00822042785316042,0.07133918499237091,0.009517096642910394,0.009673028803024133,2.030451229678561,0.12613357900584776,0.13782894589601113,0.0043699374445931695,1.50561300945257e-05,1.4783215979466933e-05
31181424,0.02667612684666283,0.001969022669600147,0.0019964474005901046,0.16280135777227156,0.01378996469408697,0.01399731592324202,1.5964316367162605,0.04117062050674969,0.0408340024870657,0.0016840055940368925,2.2607262243950956e-06,2.279176059969551e-06
389365864,0.006716123896716544,0.0014370813321832399,0.001916216732503983,0.23624128230240965,0.05280511313212152,0.0682873278163128,1.8198995089477212,0.1875325450219656,0.19648265346111637,0.0018742309444346019,1.4309500342435779e-05,1.4595490296465813e-05
179639601,0.0013109257658396921,0.0005929681170460568,0.0007831720084376286,0.39319632931763626,0.14286243062186116,0.1621968581161144,2.3509536862842424,0.5027684837993784,0.5094894851443477,0.0017399613110518036,1.3442702953908635e-05,1.3790857356481018e-05
30266478,0.008373760977565032,0.001052736300901462,0.0009990185282085177,0.31142114934290066,0.05213122155571204,0.052895516229181705,1.5703587719033805,0.10368420832762304,0.1099695046334741,0.0017984614036509394,2.43037728103984e-06,2.4280595058477975e-06
29984014,0.03549147939144769,0.0018231390514952608,0.001852999999083775,0.28417701921752037,0.014396668441372107,0.014590042580805318,1.843417101348422,0.030529055128964977,0.03224094519754739,0.0012874322508404723,1.269083818805335e-06,1.1793156826618925e-06
277105522,0.003196105579623995,0.0007859921035744235,0.0009992943057374774,0.24245361350290434,0.057656891212347516,0.06951669180806347,2.184875318735697,0.31930627939063605,0.3303738330596482,0.0016710604539867174,1.2342498978461236e-05,1.2917815910970173e-05
179309868,0.003222609901458952,0.0008429773783924467,0.0011063095133001617,0.29553152211310896,0.08423323216971926,0.10414526741174307,1.6544156334463267,0.2079364323174595,0.24544055162747802,0.0016495705266435547,1.2186332423664084e-05,1.1712813243335615e-05
277171889,0.00726583142052351,0.0008763341443552303,0.0008789218343521936,0.2525972702806081,0.04095798891272001,0.04195328955048366,1.611164613751768,0.10571747582801416,0.10858904262188807,0.0017277500198757362,2.2892583304021455e-06,2.3665634005186863e-06
279957640,0.023260608337891255,0.001810517204530026,0.001839174633638696,0.18632014201544178,0.015368265571455597,0.015885284560778812,1.8957761163531157,0.06739165316804274,0.0686478076052992,0.0017653270154967082,2.360689231735349e-06,2.3848151045544053e-06
404769646,0.03383892718928685,0.0032822088613224873,0.0032683509218017007,0.3636089075384439,0.03640839555611525,0.03627601661100993,1.8271219690267,0.0673026064612301,0.07085153265547128,0.0016708796454021299,2.184491764225605e-06,2.1092340573372354e-06
277108449,0.0064320745875521635,0.00030745264541617943,0.0003084991465961886,0.127789243299595,0.00725453151503147,0.007602476515674528,2.0392037765508197,0.07304603241693863,0.07151512729667164,0.001410344457520289,1.4659763903960253e-06,1.4604744043701743e-06
181446808,0.0313711575764861,0.006154980104016064,0.00618912922509391,0.18058995426984842,0.030274276860692395,0.02983784347565524,3.0952073514147074,0.5068485057804142,0.5511054292338273,0.0040922025393334,1.2878478048248578e-05,1.3110207805026863e-05
277300045,0.026132672626743368,0.0011916599237079377,0.0011920530692016637,0.19177067100827905,0.009707117811032479,0.00965716210516826,1.6553488853185903,0.02454030085265968,0.025613076020908565,0.0012954940531583999,1.3215499874721058e-06,1.3081824267338702e-06
425083794,0.005283864740679652,0.0013417219831295237,0.0017133648801120546,0.3917110577058408,0.10315544285480405,0.11797857003716317,1.6250082971109698,0.19553222566349748,0.211268517148266,0.001822075063260669,1.4485999545179326e-05,1.4765372588621765e-05
181880034,0.014803899929992509,0.0054919882617606025,0.005626896993300091,0.17862414949036637,0.06875342817059887,0.07573360554818304,2.509990784333863,0.8196008394623062,0.9881619810233966,0.007228304656764517,3.3165230337943094e-05,3.2300730267971825e-05
391812839,0.08867142599092545,0.0075299723089522624,0.0074623400932097295,0.23697714428466127,0.01877705761230375,0.019400522992844782,1.9012946271623685,0.049290152450170543,0.05160035651141004,0.0030947494883330406,4.075418574316352e-06,3.9860269748816235e-06
373846742,0.023183874421918105,0.00303459342829426,0.003125432063254819,0.5970746908849087,0.09226037788021324,0.09163121966634646,1.5791549842443304,0.07356985713733288,0.07587482977871174,0.0016702289590449415,2.141034349014727e-06,2.2258576570393686e-06
179206253,0.019806162066929773,0.0014584463585303707,0.0014378677195672832,0.4918900488919906,0.04178530299424571,0.04270396268034682,1.537731489562708,0.03792246902013541,0.036854767035343405,0.001273525502853384,1.2652394258219103e-06,1.2225414916203648e-06
404852217,0.014286105031609216,0.0016104738420209628,0.0015997795746036207,0.33078230321578395,0.04449622383026064,0.045248504463111294,1.7492062957400454,0.09580231287799745,0.0990840714722585,0.0018561952537201971,2.46955694590688e-06,2.5362656411534196e-06
279957197,0.005591373289039239,0.0014097039421751868,0.0018637291145498606,0.42073165749830255,0.11270944764489005,0.12936571538147257,1.5433749972333675,0.1699004635026633,0.18572490192744606,0.00164289345158696,1.29705336727817e-05,1.1971796407706002e-05
277108350,0.016658286084629933,0.0017101564117411143,0.0016203549999215042,0.26429002354114584,0.03349137201041971,0.03244630190423092,1.6620478914308352,0.07834255288405423,0.07952466821507853,0.002054369484064556,2.658158770619482e-06,2.719954057824915e-06
30931197,0.06309593177801467,0.005540667551463957,0.0056582299144510295,0.2517651308367864,0.02293253129812675,0.022841600802762874,1.652084654597829,0.038326660844382854,0.03982082158396971,0.001985606554284867,2.845521545879852e-06,2.8062477097847045e-06
389368279,0.004010690714358696,0.0010308257148011432,0.0013166057618994257,0.26721427794499303,0.0662289254411805,0.08222489329765775,1.9490008254006652,0.2557389066785618,0.28012284767852713,0.0018906211301774048,1.5306808213213022e-05,1.517192031565205e-05
404934120,0.0177330552606282,0.0023467087392081594,0.0024629694813953634,0.4426679700558963,0.07179780033498567,0.07397982229148059,1.573587051967112,0.08236436352806598,0.08477173377294678,0.0018600528124488435,2.5304625239674135e-06,2.663970928871778e-06
391815407,0.17648729885763093,0.02155033548380242,0.022662405601167196,0.5766599899536318,0.06757551416230279,0.07070193208068132,1.7082026293582917,0.05190815502884405,0.05108076388537697,0.0040302784068150365,5.396206905458438e-06,5.477510589661089e-06
404851968,0.04538565906907567,0.005027139512465688,0.005285596360972512,0.47002739373435065,0.05451617017184884,0.05764584505457071,1.6846921943489472,0.05826301919167798,0.06008264353194526,0.0018282273773639933,2.527464827461242e-06,2.5951265662513875e-06
182730122,0.012181039183575916,0.006062284578745232,0.007480129173787622,0.7958165845284407,0.4703774127288209,0.6854431737841632,1.324791555398072,0.38071550112357433,0.5403611580734391,0.006031395381876589,2.8371623340665668e-05,2.820738282678474e-05
276934352,0.004499210365888807,0.0012674435081539005,0.0015720141233160007,0.42356031987859055,0.11361982920394559,0.1289695140068441,1.6542865448152835,0.2168631044198004,0.23535940226469454,0.001702657008000004,1.3173830365446329e-05,1.3474582418083678e-05
276865044,0.007253602430081106,0.0012853763064989742,0.0016549367293704625,0.1687542274688011,0.02510041562352805,0.03118912532158452,2.5443592940933955,0.24730286358681175,0.2515737437887928,0.001728417432751972,1.2367694662153645e-05,1.3120637802986569e-05
277021897,0.005125750273581405,0.0012960164781689607,0.0016808588913356176,0.41550396353087504,0.091736884173376,0.10499040714130115,2.153952339005961,0.2642313942207979,0.2751146612450963,0.0015515775393599872,1.0806826567175739e-05,1.1232193517003762e-05
277101323,0.007258512447120415,0.001944862142082589,0.0026480729190493657,0.6543295552770995,0.1670896500704756,0.1862792342034063,1.5768450675965968,0.1916095353419116,0.20465414438221474,0.0018548632996810822,1.5250281543387418e-05,1.5395795543551036e-05
180609896,0.020458846684786536,0.005422328638042638,0.005915259317271798,0.2636058500251846,0.07891236876463453,0.08265336514652594,1.924851940708687,0.316926708755366,0.3346239158421598,0.004042405660143157,1.2291718425018472e-05,1.2810819243869176e-05
276667896,0.0035978399089434576,0.0009958749983067154,0.0013917449215483453,0.3474765190922962,0.08593444787360977,0.0980005947610822,2.256347465521104,0.33642143485109877,0.3418241315844308,0.001690951362231229,1.2846882223121981e-05,1.2707475526501245e-05
279957325,0.007981526902025672,0.0005011475821651975,0.0004970331664047346,0.07603516172661813,0.005386223736653206,0.005167427877812006,2.393537152061918,0.13688428399377806,0.14484284909873502,0.0021497419701013683,2.750426698606284e-06,2.635397232712399e-06
404768745,0.034106766908036414,0.0016105612690190674,0.001602230621804257,0.22764338682691243,0.010674774618397692,0.010451011292068685,1.9856310631781728,0.0377792245949069,0.0357226188814217,0.0015556619941754113,1.5218418296539336e-06,1.5380808510133143e-06
391813303,0.01672943822116345,0.0016027747252615899,0.0016409993432691117,0.24359899300980023,0.030428088579622425,0.029894203177701445,1.4475627792062569,0.05042683439879769,0.050361165001671315,0.001711844086654148,2.3123996758347195e-06,2.2792316542049294e-06
179445102,0.037442637795237335,0.0037547373732632477,0.0037729052273544686,0.3621239787600974,0.03812145492105118,0.03756587673094336,1.6932648052166133,0.052979296186206115,0.05590923584687468,0.0016313301544590168,2.126728755452549e-06,2.0729044456948686e-06
31106686,0.021642869097084808,0.001503469879237114,0.0015123064250037732,0.12149646621182647,0.009771276425260697,0.010123811567415902,1.623358890020993,0.04442120152071949,0.04380168074258983,0.001884116988068229,2.6417040893647777e-06,2.607859858549987e-06
404850840,0.0371605510078524,0.0033032359880332124,0.003397386333284007,0.2798396572606551,0.025499170156135398,0.028526152760727008,1.6745566916408432,0.04874273246805827,0.04859310420138985,0.0017262756854670585,2.3047670051632232e-06,2.4790836223350775e-06
404851936,0.12744697086564818,0.013671551888030445,0.014063172824844927,0.44314834922370283,0.04338989130534421,0.04468374474550907,1.7434500510264304,0.0395360557262141,0.04138136751151733,0.0019750549360759693,2.813916784764371e-06,2.8897326603016284e-06
